time,open,high,low,close,Volume,%K,%D,Normalized Vol,Normalized Price,RROF Smooth,Signal Line,EoM +ve,EoM -ve,Compression +ve,Compression -ve
1738734540,2860,2860.08,2859.625,2859.865,464,89.00523560209254,89.38083521681271,100,-3.6622405372664084,79.20054683292749,72.38090220914233,NaN,NaN,NaN,0
1738734600,2859.87,2860.385,2859.87,2860.3,158,98.11518324607981,92.07678883071732,70,74.22564299097981,82.02774630890077,77.06512618537666,NaN,NaN,NaN,NaN
1738734660,2860.295,2860.42,2859.665,2860.005,176,91.3631633714893,92.82786073988721,70,-36.22516556290433,69.68306672554415,75.80294665668083,NaN,NaN,NaN,NaN
1738734720,2860.015,2860.37,2859.83,2860.325,115,98.01047120418319,95.82960594058409,60,64.65988063115925,65.59574812015941,72.55518544060394,NaN,NaN,NaN,NaN
1738734780,2860.31,2860.635,2860.08,2860.29,209,91.02730819245171,93.46698092270806,80,-6.331673288200697,61.31430231628324,68.08398291262769,NaN,NaN,NaN,0
1738734840,2860.235,2860.25,2859.575,2859.575,141,68.02413273000354,85.6873040422128,60,-94.20510132774412,35.935271891494644,56.20764618953823,NaN,0,NaN,NaN
1738734900,2859.54,2860.19,2859.37,2859.595,148,64.56558773423248,74.53900955222925,60,-10.834257206222395,12.49069746139313,39.400802985843804,NaN,NaN,NaN,0
1738734960,2859.505,2859.625,2859.02,2859.545,251,59.704251386321936,64.09799061685264,90,10.939229121056,0.7814134243598474,23.32666835963877,NaN,NaN,0,NaN
1738735020,2859.56,2859.725,2858.85,2859.325,236,51.571164510158404,58.613667876904266,80,-25.809523809538018,-11.652692149914833,7.701275428754477,NaN,NaN,NaN,0
1738735080,2859.34,2859.38,2858.925,2859.14,161,43.58490566036625,51.620107185615524,60,-34.051282051313706,-29.790489626858704,-8.820153976439492,NaN,NaN,NaN,NaN
1738735140,2859.195,2859.625,2859.04,2859.355,82,38.75598086123871,44.637350343921106,50,33.102360602360484,-33.36013102870679,-20.457811052706695,NaN,NaN,NaN,NaN
1738735200,2859.345,2859.56,2859.035,2859.56,143,46.78217821781978,43.04102157980824,60,62.27737422652455,-15.229062714107556,-21.43208516276072,NaN,NaN,NaN,NaN
1738735260,2859.4,2859.61,2858.385,2858.565,225,7.999999999992724,31.17938635968373,80,-81.76870748300223,-20.492159364511696,-22.31274081124942,NaN,NaN,NaN,NaN
1738735320,2858.57,2859.07,2858.41,2858.495,100,4.888888888874337,19.890355702228934,50,-37.22686044116332,-32.08032929030118,-25.63788158240984,NaN,NaN,NaN,NaN
1738735380,2858.49,2858.49,2857.795,2857.89,109,3.3450704225279946,5.411319770465013,60,-81.92363756055643,-48.59531544158428,-33.106175261305545,NaN,0,NaN,NaN
1738735440,2857.87,2857.87,2857.55,2857.745,111,6.3209076174945436,4.851622309632286,60,-31.853945035486905,-57.22531552658597,-42.19748058088677,NaN,NaN,NaN,NaN
1738735500,2857.815,2858.04,2857.72,2857.76,155,6.807131280390078,5.491036440137532,70,-17.235331632581417,-63.49552186899606,-51.78784238141274,NaN,NaN,NaN,0
1738735560,2857.705,2857.71,2857.475,2857.615,178,4.4303797468309805,5.852806214905194,70,-28.375855143469504,-69.2827331006278,-60.08951064882339,NaN,NaN,NaN,0
1738735620,2857.65,2858.045,2857.63,2857.845,93,13.333333333328964,8.190281453516668,50,40.129641372459254,-61.33455953224448,-62.48908281103186,NaN,NaN,NaN,NaN
1738735680,2857.89,2858.595,2857.49,2857.52,205,1.6574585635385026,6.47372388123281,80,-72.00603318248716,-63.621536483153555,-63.700698607413806,NaN,NaN,NaN,NaN
1738735740,2857.505,2857.63,2857.3,2857.58,190,11.546391752568118,8.845727883145194,80,15.050115050082304,-60.54350714437496,-62.88455655476494,NaN,NaN,0,NaN
1738735800,2857.59,2857.7,2857.54,2857.665,96,15.05154639174527,9.418465569283962,60,42.812500000026056,-46.502526305473445,-57.1668747812963,NaN,NaN,NaN,NaN
1738735860,2857.695,2858.425,2857.695,2858.425,178,48.38709677419733,24.995011639503574,80,97.64595103578212,-7.262867773794319,-39.5021732015028,0,NaN,NaN,NaN
1738735920,2858.445,2858.735,2858.2,2858.73,208,61.50537634408379,41.64800650334213,90,73.29454229568827,29.53782226259501,-13.7052326313684,NaN,NaN,NaN,NaN
1738735980,2858.745,2858.87,2858.33,2858.6,213,56.277056277045794,55.38984313177564,90,-21.14197530864172,44.48215152005597,11.014992238263671,NaN,NaN,NaN,0
1738736040,2858.6,2858.795,2858.41,2858.455,131,49.99999999999016,55.927477540373246,70,-50.80687830686909,36.391777011026925,25.831513071338765,NaN,NaN,NaN,NaN
1738736100,2858.45,2858.775,2858.235,2858.585,153,72.5988700564897,59.62530877784189,70,33.80731922398899,33.46378220459581,33.20968335857669,NaN,NaN,0,NaN
1738736160,2858.575,2858.965,2858.575,2858.815,90,90.99099099098534,71.19662034915507,50,52.504390586583156,38.58816002823204,36.96489235302207,NaN,NaN,NaN,NaN
1738736220,2858.84,2859.7,2858.84,2859.475,206,90.62500000000237,84.7382870158258,90,73.36304909560809,52.29758662663963,42.23317502680156,NaN,NaN,NaN,NaN
1738736280,2859.45,2859.57,2859.12,2859.185,108,78.54166666666872,86.7192192192188,60,-55.58139534882952,48.90422774779626,44.8530204500303,NaN,NaN,NaN,NaN
1738736340,2859.25,2859.685,2858.98,2859.685,95,99.37500000000522,89.5138888888921,60,88.7706855791972,50.197818549800274,47.60925772541101,0,NaN,NaN,NaN
1738736400,2859.675,2859.825,2859.07,2859.11,245,71.68316831683985,83.1999449945046,100,-83.58608618415165,26.53370252122922,41.557053555349825,NaN,NaN,NaN,NaN
1738736460,2859.105,2859.28,2858.935,2859.235,146,76.63366336634552,82.56394389439687,70,32.17581284264792,14.468660425187432,31.945173998832466,NaN,NaN,0,NaN
1738736520,2859.25,2859.575,2859.16,2859.285,141,78.61386138613697,75.64356435644078,70,0.9770331325173224,6.749925031988731,21.368349284785193,NaN,NaN,0,NaN
1738736580,2859.375,2860.32,2859.375,2860.155,143,94.06474820144058,83.10409098464102,70,82.36179529283716,18.67897126013202,17.80438408642907,NaN,NaN,NaN,NaN
1738736640,2860.15,2861.71,2860.11,2861.285,335,89.41469489414209,87.36443482723989,100,71.63398911490674,36.49319201156043,22.193509571060034,NaN,NaN,NaN,NaN
1738736700,2861.225,2861.35,2860.915,2861.175,192,84.75783475783984,89.41242595114083,80,-0.11733716471577438,47.64884266495116,31.2148270427039,NaN,NaN,NaN,0
1738736760,2861.22,2861.735,2861.165,2861.73,205,99.85714285713973,91.34322416970723,90,90.69711881327923,59.743520642490786,42.860027830612836,NaN,NaN,NaN,NaN
1738736820,2861.745,2861.915,2861.475,2861.73,149,94.97282608695778,93.19593456731245,70,8.861111111124304,67.96291816397478,54.226703777862895,NaN,NaN,0,NaN
1738736880,2861.715,2861.9,2861.215,2861.33,137,84.10326086956353,92.97774327122035,70,-67.81890858536178,56.50012659690788,57.69158299395825,NaN,NaN,NaN,NaN
1738736940,2861.365,2861.45,2861.05,2861.115,287,76.04790419161236,85.04133038271122,100,-58.33333333338995,29.454216246031972,49.619748403976565,NaN,NaN,NaN,NaN
1738737000,2861.135,2861.275,2860.935,2861.07,146,72.52032520325692,77.5571634214776,70,-19.336093660722565,8.614214506022847,35.07051161836041,NaN,NaN,NaN,0
1738737060,2861.11,2861.3,2860.925,2860.945,127,67.44966442953711,72.00596460813546,60,-55.16666666666828,-10.971723439852397,16.594937394714393,NaN,NaN,NaN,NaN
1738737120,2860.895,2860.9,2860.36,2860.74,147,60.57046979865186,66.84681981048196,70,-23.15340162862479,-27.33455200977321,-2.620563413415685,NaN,NaN,NaN,0
1738737180,2860.715,2861.195,2860.49,2861.14,148,73.99328859060114,67.33780760626337,70,74.90189833096328,-22.59298012270023,-13.902375580938234,NaN,NaN,NaN,NaN
1738737240,2861.17,2861.315,2860.795,2860.795,140,62.41610738255423,65.65995525726908,70,-64.99902874901514,-28.151194187031507,-21.764051988597334,NaN,NaN,NaN,NaN
1738737300,2860.875,2861.295,2860.795,2861.155,155,72.41379310345795,69.60772969220443,70,59.615384615413234,-19.416645135898005,-22.87385135034104,NaN,NaN,NaN,NaN
1738737360,2861.13,2861.22,2860.76,2860.83,123,57.28346456692709,64.03778835097974,60,-68.2270079913926,-24.16714542965644,-23.698426833876162,NaN,NaN,NaN,NaN
1738737420,2860.81,2861.075,2860.61,2860.7,152,32.68698060940412,54.12807942659637,70,-37.79158587465494,-29.394335803730797,-25.38570430944913,NaN,NaN,NaN,NaN
