time,open,high,low,close,Volume,%K,%D,Normalized Vol,Normalized Price,RROF Smooth,Signal Line,EoM +ve,EoM -ve,Compression +ve,Compression -ve
1736956320,425.22,425.54,425.14,425.34,2883,55.17241379309838,52.29885057471038,60,37.08333333332368,19.077199944522857,4.441773956885592,NaN,NaN,NaN,NaN
1736956380,425.53,425.55,425.37,425.46,537,75.8620689655115,52.29885057471038,10,11.079494128267976,25.434189773276568,13.720976543587458,NaN,NaN,NaN,NaN
1736956440,425.46,425.6,425.4,425.41,1813,67.24137931034753,66.09195402298579,50,-46.15942028983667,15.947868782587562,16.836267776219366,NaN,NaN,NaN,NaN
1736956500,425.45,425.5,425.25,425.25,3180,39.655172413793444,60.91954022988414,70,-84.28571428571422,-14.78538552058869,7.434065683724586,NaN,0,NaN,NaN
1736956560,425.29,425.29,425,425.1,3727,16.666666666669826,41.187739463603585,80,-59.42528735631686,-42.76115136013823,-10.343874202947148,NaN,NaN,NaN,NaN
1736956620,425.06,425.32,424.99,425.25,2024,42.62295081966969,32.98159663337764,50,64.69696969696996,-42.11902399280991,-24.577730308527787,0,NaN,NaN,NaN
1736956680,425.19,425.25,424.94,425.13,1880,28.787878787877354,29.359165424738933,50,-24.725523486135447,-39.828036271273064,-33.96817557777396,NaN,NaN,NaN,0
1736956740,425.13,425.15,424.74,424.81,4194,8.139534883720009,26.516788163755663,80,-79.86609277857602,-49.13909414716742,-42.11149173601495,NaN,NaN,NaN,NaN
1736956800,424.81,425.58,424.8,425.46,4205,83.72093023255337,40.21611463471691,80,83.56227106227028,-36.102384820052144,-41.57010725656718,NaN,NaN,NaN,NaN
1736956860,425.37,425.52,425.08,425.52,1499,90.69767441860004,60.85271317829114,50,53.56643356643264,-17.457267598058255,-33.39255041649054,NaN,NaN,NaN,NaN
1736956920,425.51,425.62,425.5,425.51,11250,87.49999999999838,87.30620155038393,100,-5.987654320990579,-5.229197224277844,-22.825895702625772,NaN,NaN,NaN,0
1736956980,425.58,425.6,425.39,425.41,3463,76.13636363636584,84.77801268498808,70,-71.33195307106392,-12.593040542931028,-17.17317721288087,NaN,NaN,NaN,NaN
1736957040,425.42,425.54,425.41,425.49,1396,85.22727272727317,82.9545454545458,50,35.04273504272961,-12.210576165878372,-13.208636979341211,NaN,NaN,NaN,NaN
1736957100,425.48,425.6,425.3,425.3,4771,63.63636363636422,75.00000000000108,90,-80.55555555555503,-24.314881961868508,-15.740766543217537,NaN,NaN,NaN,NaN
1736957160,425.38,425.4,425,425,4219,29.545454545453666,59.46969696969702,90,-90.83333333333405,-41.55282716953911,-24.804711366862975,NaN,NaN,NaN,NaN
