time,open,high,low,close,Volume,%K,%D,Normalized Vol,Normalized Price,RROF Smooth,Signal Line,EoM +ve,EoM -ve,Compression +ve,Compression -ve
1739807460,0.90302,0.90302,0.90295,0.90295,11,0,3.508771929827636,50,-82.14285714284959,-83.65764847892137,-76.99978772137239,NaN,0,NaN,NaN
1739807520,0.90294,0.90294,0.90285,0.90288,13,5.882352941171349,1.960784313723783,50,-65.98039215686914,-88.25054260873249,-82.06698868906922,NaN,0,NaN,NaN
1739807580,0.90284,0.90284,0.90281,0.90281,18,0,1.9607843137237824,70,-83.97435897436335,-93.20411407731449,-86.88522822529752,NaN,NaN,NaN,NaN
1739807640,0.90282,0.90283,0.90278,0.9028,7,4.000000000004441,3.2941176470585964,25,-30.833333333258086,-97.40244896748204,-91.41504887172042,NaN,0,NaN,NaN
1739807700,0.90282,0.90286,0.90274,0.90282,23,15.09433962263479,6.364779874213077,90,22.22222222218882,-86.24303464694674,-90.70640300219945,NaN,NaN,0,NaN
1739807760,0.90278,0.90286,0.90274,0.90284,25,22.727272727270435,13.940537449969888,90,56.666666666651246,-52.525304334194665,-78.29765186163786,NaN,NaN,NaN,NaN
1739807820,0.9029,0.90308,0.9029,0.90295,18,50.000000000013216,29.273870783306148,80,36.53594771242641,-18.600206340119843,-56.65602433269977,NaN,NaN,0,NaN
1739807880,0.90294,0.90295,0.90288,0.90295,26,52.50000000000208,41.74242424242858,90,18.21428571430452,7.130531172314844,-31.080840050857645,NaN,NaN,0,NaN
1739807940,0.90296,0.90308,0.90296,0.90302,50,73.68421052632193,58.72807017544574,100,52.50000000003238,31.53519553048294,-4.059743999601434,NaN,NaN,NaN,NaN
1739808000,0.90303,0.90311,0.903,0.903,14,70.27027027028406,65.4848269322027,60,-49.545454545445615,36.139395493339705,15.900242406076028,NaN,NaN,NaN,NaN
1739808060,0.903,0.90301,0.90296,0.90301,5,72.97297297297459,72.30915125652686,25,23.88888888886915,40.60065908998034,29.18848800128128,NaN,NaN,NaN,NaN
1739808120,0.90296,0.90301,0.9029,0.90298,13,64.86486486487297,69.3693693693772,60,11.969696969709199,46.056837891593545,38.08706230207927,NaN,NaN,0,NaN
1739808180,0.90298,0.90308,0.90298,0.90308,8,91.89189189189838,76.57657657658199,50,92.59259259259375,60.24650983890311,47.405057636532874,0,NaN,NaN,NaN
1739808240,0.90304,0.90306,0.90298,0.90298,5,64.86486486487297,73.87387387388144,25,-95.83333333332756,54.07853954889583,51.12599762987817,NaN,0,NaN,NaN
1739808300,0.90301,0.90306,0.90295,0.90298,8,64.86486486487297,73.87387387388144,50,-29.696969696974282,37.93885285918269,47.964152458758235,NaN,NaN,NaN,NaN
1739808360,0.90297,0.90297,0.90292,0.90292,2,48.64864864863973,59.45945945946189,10,-87.1428571428628,18.693171524349456,38.26711635163769,NaN,0,NaN,NaN
1739808420,0.9029,0.90297,0.9029,0.90294,6,54.05405405405081,55.85585585585451,25,39.047619047528414,11.434880424483074,27.61114904893707,0,NaN,NaN,NaN
1739808480,0.9029,0.90292,0.90287,0.9029,18,43.243243243258654,48.648648648649726,90,-21.66666666657045,-3.126852916318041,14.409401130443447,NaN,NaN,NaN,0
1739808540,0.9029,0.9029,0.90284,0.90284,18,27.027027027025404,41.44144144144496,90,-92.50000000001735,-34.97493542479615,-5.183483440528138,NaN,NaN,NaN,NaN
1739808600,0.90286,0.9029,0.90284,0.90286,20,7.407407407415022,25.892559225899692,90,2.7777777777777737,-55.283793914971035,-25.60908917664522,NaN,NaN,0,NaN
1739808660,0.90288,0.90288,0.90284,0.90284,6,0,11.47814481148014,25,-77.22222222222221,-68.25111251592489,-44.14229132813667,NaN,0,NaN,NaN
1739808720,0.90287,0.90287,0.90279,0.9028,28,3.1250000000206,3.510802469145205,100,-75.78703703695483,-78.83493761890963,-60.40714957793808,NaN,NaN,NaN,NaN
1739808780,0.90284,0.90288,0.90284,0.90286,23,21.87500000000542,8.333333333342006,90,52.03703703701876,-65.6913979821734,-66.27284007926788,NaN,NaN,NaN,NaN
1739808840,0.90285,0.9029,0.90285,0.90286,32,24.13793103448672,16.37931034483758,100,-8.055555555599966,-55.11131974096036,-64.44086816246967,NaN,NaN,NaN,0
1739808900,0.9029,0.90291,0.90281,0.90285,19,20.689655172433596,22.234195402308575,80,-35.83333333329633,-51.861491349089164,-60.183194493970106,NaN,NaN,NaN,0
1739808960,0.90288,0.9029,0.90285,0.90285,21,20.689655172433596,21.83908045978464,90,-41.66666666664447,-58.04322388544143,-58.21425184198009,NaN,NaN,NaN,0
1739809020,0.90286,0.90286,0.90286,0.90286,2,25.925925925932017,22.43507875693307,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1739809080,0.9029,0.9029,0.90286,0.90286,2,25.925925925932017,24.180502341432543,10,-63.333333333333336,-66.91729934241684,-59.98155775662086,NaN,0,NaN,NaN
1739809140,0.90292,0.90296,0.90292,0.90294,16,83.33333333329222,45.061728395052086,90,56.666666666655566,-45.15952608369958,-55.702962570964104,NaN,NaN,NaN,NaN
1739809200,0.90292,0.90296,0.90292,0.90294,5,83.33333333329222,64.19753086417215,25,16.666666666666668,-27.141854006551796,-46.08192960340882,NaN,NaN,NaN,NaN
1739809260,0.90295,0.90295,0.90286,0.90286,25,41.17647058824298,69.28104575160914,100,-96.66666666666298,-34.24444119683822,-40.476401522118145,NaN,NaN,NaN,NaN
1739809320,0.90286,0.90288,0.90284,0.90285,44,35.2941176470934,53.26797385620953,100,-35.9848484847531,-49.09938288056269,-41.409106181309184,NaN,NaN,NaN,0
1739809380,0.90284,0.90298,0.90284,0.90294,49,78.94736842103418,51.80598555212352,100,70.23809523806501,-36.55932461632441,-38.75804748607937,NaN,NaN,NaN,NaN
1739809440,0.90289,0.9029,0.90284,0.9029,13,57.89473684212679,57.3787409700848,60,1.4682539682901563,-22.175848950719125,-33.33636188405397,NaN,NaN,0,NaN
1739809500,0.90289,0.90292,0.90288,0.90292,11,68.42105263155126,68.42105263157075,60,71.66666666666089,-1.2985154485218189,-22.487810256828162,NaN,NaN,NaN,NaN
1739809560,0.90291,0.90292,0.90288,0.9029,5,52.941176470607445,59.7523219814285,25,-26.666666666539456,8.139908892098141,-10.21600641993103,NaN,NaN,NaN,NaN
1739809620,0.90288,0.90294,0.90288,0.90294,4,76.47058823527107,65.94427244580993,25,92.7777777777675,20.105319550885433,3.218644297299441,0,NaN,NaN,NaN
1739809680,0.9029,0.90295,0.9029,0.90295,2,82.35294117648596,70.58823529412149,10,71.54761904763416,28.539705360736153,14.851110122383611,0,NaN,NaN,NaN
1739809740,0.90298,0.90298,0.90294,0.90294,4,71.42857142854876,76.75070028010192,25,-52.91666666670426,28.480247464310594,22.123821316855224,NaN,0,NaN,NaN
1739809800,0.90294,0.90295,0.90292,0.90292,7,57.14285714282315,70.30812324928597,50,-68.33333333331277,13.22163876159623,20.933256516086733,NaN,0,NaN,NaN
1739809860,0.90292,0.90314,0.90292,0.9031,17,86.6666666666568,71.74603174600956,80,81.81818181817265,24.216931482171645,22.439779008168845,NaN,NaN,NaN,NaN
1739809920,0.90306,0.9031,0.90302,0.90306,4,73.33333333331359,72.38095238093116,25,-11.818181818212599,32.68433004640642,25.696966182324317,NaN,NaN,NaN,0
1739809980,0.9031,0.90314,0.90308,0.90308,3,79.99999999998519,79.99999999998518,25,-19.44444444445729,33.783972349729424,28.482100091219387,NaN,NaN,NaN,NaN
1739810040,0.90304,0.90306,0.90304,0.90306,3,73.33333333331359,75.55555555553745,25,20,30.66801194768253,29.87896273349928,NaN,NaN,NaN,NaN
1739810100,0.90302,0.90302,0.90298,0.90298,2,46.6666666666642,66.66666666665431,10,-96.66666666666667,21.27279202641945,27.998234436466678,NaN,0,NaN,NaN
1739810160,0.90295,0.90299,0.90295,0.90299,3,49.9999999999815,56.66666666665308,25,53.92857142852233,22.52797427601313,25.999156671643753,0,NaN,NaN,NaN
1739810220,0.903,0.903,0.90292,0.90292,5,26.666666666649398,41.11111111109835,50,-97.9166666666551,-2.5199703036324927,15.763361194016191,NaN,0,NaN,NaN
1739810280,0.90296,0.903,0.90296,0.903,9,46.15384615384287,40.94017094015791,60,95,4.471570879507996,10.205032800771388,0,NaN,NaN,NaN
1739810340,0.90298,0.90298,0.90296,0.90296,3,30.769230769214346,34.52991452990219,25,-86.66666666666667,2.717613403246496,6.016212013454179,NaN,0,NaN,NaN
1739810400,0.903,0.903,0.90298,0.903,4,46.15384615384287,41.025641025633355,25,61.666666666666664,9.945889977519606,6.100176653857076,0,NaN,NaN,NaN
1739810520,0.90302,0.90302,0.90302,0.90302,1,50,42.307692307685734,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1739810580,0.90302,0.90304,0.90294,0.90294,11,9.090909090913678,35.08158508158551,90,-93.33333333336293,-9.391632363154542,2.1713243808577016,NaN,NaN,NaN,NaN
1739810640,0.90298,0.90298,0.90292,0.90292,3,0,19.696969696971216,50,-76.11111111111369,-30.821388171319597,-9.281760467891441,NaN,0,NaN,NaN
1739810700,0.90288,0.9029,0.90288,0.9029,4,7.6923076923142615,5.594405594409303,60,20.0000000000222,-39.16494627291802,-21.16316741378489,NaN,NaN,0,NaN
1739810820,0.9029,0.903,0.9029,0.903,5,46.15384615384287,17.948717948719043,80,97.22222222221966,-16.642333977237378,-22.74486628270715,0,NaN,NaN,NaN
1739810880,0.90302,0.90302,0.903,0.903,5,46.15384615384287,33.333333333333336,80,-30.555555555560698,-5.821454370530844,-18.94705701907677,NaN,NaN,NaN,0
1739810940,0.90297,0.90298,0.90292,0.90298,3,55.55555555556241,49.287749287749385,60,15.277777777762358,1.3100583181320762,-11.720920569355384,NaN,NaN,0,NaN
1739811000,0.90295,0.90298,0.90294,0.90298,12,62.500000000017344,54.736467236474205,100,55.8333333333102,14.514774230077103,-0.806658194404766,NaN,NaN,NaN,NaN
1739811060,0.90302,0.90305,0.90298,0.90305,22,100,72.68518518519325,100,77.74891774890713,36.93450404093229,14.558436624071135,NaN,NaN,NaN,NaN
1739811120,0.903,0.90302,0.90297,0.90298,5,58.82352941175702,73.77450980392479,70,-67.08333333339635,37.663446897449916,25.093215707129556,NaN,NaN,NaN,NaN
1739811180,0.90294,0.90296,0.90288,0.9029,23,11.764705882364465,56.8627450980405,100,-68.09523809520552,19.467428549939154,25.942269949371905,NaN,NaN,NaN,NaN
1739811240,0.9029,0.9029,0.90283,0.90283,10,0,23.529411764707167,90,-92.3076923076967,-6.994196985353057,16.28485681848552,NaN,NaN,NaN,NaN
1739811300,0.90284,0.90287,0.90284,0.90287,2,18.181818181786067,9.982174688050177,25,66.90476190470525,-18.30383778594631,3.4111804409670534,0,NaN,NaN,NaN
1739811360,0.90288,0.90288,0.90284,0.90288,5,22.727272727270435,13.636363636352163,60,41.6666666666898,-17.78451344350489,-7.101480354669375,NaN,NaN,NaN,NaN
1739811420,0.90288,0.9029,0.90288,0.90288,5,22.727272727270435,21.212121212108972,60,-11.111111111111114,-18.57871725300688,-14.230941254510656,NaN,NaN,NaN,0
1739811480,0.90284,0.90287,0.90284,0.90286,7,13.636363636352167,19.69696969696434,70,5.55555555561723,-19.82767973904082,-18.027245372999463,NaN,NaN,0,NaN
1739811540,0.90282,0.90284,0.9028,0.90284,14,15.999999999973355,17.45454545453198,100,24.28571428571853,-14.087777963758056,-17.29057501379535,NaN,NaN,0,NaN
1739811600,0.90282,0.90282,0.90277,0.90282,36,17.85714285713719,15.831168831154235,100,10.714285714274382,-6.205027374355173,-13.453415726229945,NaN,NaN,0,NaN
1739811660,0.90284,0.90285,0.9028,0.90283,14,21.428571428588423,18.42857142856632,90,10.416666666678232,4.6864311602016615,-6.7923576212516705,NaN,NaN,0,NaN
1739811720,0.90282,0.90289,0.90281,0.90289,7,42.85714285713719,27.380952380954266,60,92.36111111111978,33.915400229267775,8.113627199834871,0,NaN,NaN,NaN
1739811780,0.90291,0.90292,0.9029,0.90292,3,53.57142857141158,39.285714285712395,25,62.04545454545302,62.76311683036977,29.135909722470434,0,NaN,NaN,NaN
